"ID Caso","ID Caso Relacionado","Año","Mes","Día","Código DANE de Municipio","Municipio","Departamento","Región","Modalidad","Presunto Responsable","Descripción Presunto Responsable","Abandono o Despojo Forzado de Tierras","Amenaza o Intimidación","Ataque Contra Misión Médica","Confinamiento o Restricción a la Movilidad","Desplazamiento Forzado","Extorsión","Lesionados Civiles","Pillaje","Tortura","Violencia Basada en Género","Otro Hecho Simultáneo","Total de Víctimas del Caso","Forma de Vinculación","Tipo de Vinculación","latitud-longitud"
"302.054",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.055",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.056",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.057",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.058",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.059",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.060",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.061",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.062",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.063",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.064",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.065",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.066",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.067",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.068",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.069",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.070",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.071",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.072",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-69.52140483 4.262454746)"
"302.073",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.52140483 4.262454746)"
"302.074",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.075",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.076",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.077",,"2.004","9","0","99773","CUMARIBO","VICHADA","ALTILLANURA","PERSUASIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","1","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.52140483 4.262454746)"
"302.078",,"0","0","0","99773","CUMARIBO","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.58853894 3.824487852)"
"302.079",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.65997097 4.968581012)"
"302.080",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.65997097 4.968581012)"
"302.081",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.65997097 4.968581012)"
"302.082",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.65997097 4.968581012)"
"302.083",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.65997097 4.968581012)"
"302.084",,"0","0","0","99624","SANTA ROSALIA","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-70.65997097 4.968581012)"
"302.085",,"2.002","2","18","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.086",,"1.995","1","1","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.087",,"2.002","5","15","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.088",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.62044054 5.517593607)"
"302.089",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.090",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.62044054 5.517593607)"
"302.091",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.092",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-69.62044054 5.517593607)"
"302.093",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.094",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.095",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.096",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.097",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.098",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.099",,"0","0","0","99524","LA PRIMAVERA","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-69.62044054 5.517593607)"
"302.100",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.101",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.102",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.103",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.104",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.105",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.106",,"2.001","8","2","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.107",,"2.003","6","27","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO PARAMILITAR","AUTODEFENSAS CAMPESINAS DE META Y VICHADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.108",,"2.004","8","5","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.109",,"2.006","1","17","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO POSDESMOVILIZACIÓN","EJÉRCITO REVOLUCIONARIO POPULAR ANTITERRORISTA COLOMBIANO (ERPAC)","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.110",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.111",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.112",,"2.008","3","18","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.113",,"2.009","8","24","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","GRUPO POSDESMOVILIZACIÓN","NO IDENTIFICADO","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.114",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.115",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.116",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-68.14122234 5.836529669)"
"302.117",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.118",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.119",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.120",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.121",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","DESCONOCIDA","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","UTILIZACIÓN","POINT (-68.14122234 5.836529669)"
"302.122",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.123",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.124",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.125",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.126",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.127",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.128",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.129",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-68.14122234 5.836529669)"
"302.130",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.131",,"0","0","0","99001","PUERTO CARREÑO","VICHADA","ALTILLANURA","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-68.14122234 5.836529669)"
"302.133",,"2.014","9","3","97777","PAPUNAHUA","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GRUPO ARMADO NO IDENTIFICADO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-70.91166315 1.569312273)"
"302.134",,"2.009","11","12","97511","PACOA","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-70.5433061 -0.00834364)"
"302.135",,"2.015","11","23","97511","PACOA","VAUPES","AMAZONIA SUR-ORIENTAL","COACCIÓN","GUERRILLA","FARC","0","1","0","0","0","0","0","0","0",,,"1","INDIVIDUAL","RECLUTAMIENTO","POINT (-70.5433061 -0.00834364)"
"302.136",,"2.000","1","1","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.137",,"2.002","5","10","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.138",,"2.004","8","4","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.139",,"2.005","1","1","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.140",,"2.007","4","1","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.141",,"2.010","12","1","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","DESCONOCIDA","GUERRILLA","FARC","0","0","0","0","0","0","0","0","0",,,"2","MÚLTIPLE","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.143",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.144",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.145",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.146",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.147",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.148",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-71.33093035 1.052762314)"
"302.149",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.150",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.151",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","COACCIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","RECLUTAMIENTO","POINT (-71.33093035 1.052762314)"
"302.152",,"0","0","0","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","DESCONOCIDO","NO APLICA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
"302.153",,"2.008","1","12","97161","CARURU","VAUPES","AMAZONIA SUR-ORIENTAL","PERSUASIÓN","GUERRILLA","NO IDENTIFICADA","0","0","0","0","0","0","0","0","0",,,"1","SIN INFORMACIÓN","SIN INFORMACIÓN","POINT (-71.33093035 1.052762314)"
